React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr     0 n  n !comment 
HC4O+      e-                     CO         l-C3H                                         1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2554 1  1 
HC4O+      e-                     CH         C3O                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2555 1  1 
HC4S+      e-                     CCH        CCS                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2556 1  1 
HC4S+      e-                     CH         C3S                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2557 1  1 
HC4S+      e-                     H          C4S                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2558 1  1 
NH2CNH+    e-                     HNC        NH2                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2559 1  1 
NH2CNH+    e-                     H          NH2CN                                         1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2560 1  1 
C2+        e-                     C          C                                             8.840e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2561 1  1 
CH+        e-                     C          H                                             7.000e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2562 1  1 
CN+        e-                     C          N                                             3.380e-07 -5.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2563 1  1 
CO+        e-                     C          O                                             2.750e-07 -5.500e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2564 1  1 
CS+        e-                     C          S                                             2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2565 1  1 
H2+        e-                     H2         Photon                                        2.250e-07 -4.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2566 1  1 
H2+        e-                     H          H                                             2.530e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2567 1  1 
HeH+       e-                     H          He                                            3.000e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2568 1  1 
HS+        e-                     H          S                                             2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2569 1  1 
N2+        e-                     N          N                                             1.800e-07 -3.900e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2570 1  1 
NH+        e-                     H          N                                             1.180e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2571 1  1 
NO+        e-                     N          O                                             4.100e-07 -1.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2572 1  1 
NS+        e-                     N          S                                             2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2573 1  1 
O2+        e-                     O          O                                             1.950e-07 -7.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2574 1  1 
OH+        e-                     H          O                                             6.300e-09 -4.800e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2575 1  1 
S2+        e-                     S          S                                             2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2576 1  1 
SO+        e-                     O          S                                             2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2577 1  1 
C2H+       e-                     H          C2                                            1.160e-07 -7.600e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2578 1  1 
C2H+       e-                     C          CH                                            1.050e-07 -7.600e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2579 1  1 
C2H+       e-                     C          C          H                                  4.800e-08 -7.600e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2580 1  1 
C2N+       e-                     C          CN                                            2.000e-08 -6.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2581 1  2 
C2N+       e-                     N          C2                                            3.800e-07 -6.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2582 1  2 
C2O+       e-                     C          CO                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2583 1  1 
C2S+       e-                     S          C2                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2584 1  1 
C2S+       e-                     C          CS                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2585 1  1 
C3+        e-                     C          C2                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2586 1  1 
CH2+       e-                     C          H2                                            7.700e-08 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2587 1  1 
CH2+       e-                     H          CH                                            1.600e-07 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2588 1  1 
CH2+       e-                     C          H          H                                  4.000e-07 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2589 1  1 
CNC+       e-                     N          C2                                            2.000e-08 -6.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10   1000  3  2590 1  3 modified by Urso 27/06/2016 from Loison 2014
CNC+       e-                     C          CN                                            3.800e-07 -6.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10   1000  3  2591 1  3 modified by Urso 27/06/2016 from Loison 2014
CO2+       e-                     O          CO                                            4.200e-07 -7.500e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2592 1  1 
H2O+       e-                     O          H2                                            3.900e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2593 1  1 
H2O+       e-                     H          OH                                            8.600e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2594 1  1 
H2O+       e-                     H          H          O                                  3.050e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2595 1  1 
H2S+       e-                     H          H          S                                  1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2596 1  1 
H2S+       e-                     H          HS                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2597 1  1 
H2S+       e-                     H2S        Photon                                        1.100e-10 -7.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2598 1  1 
H3+        e-                     H          H          H                                  4.360e-08 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2599 1  1 
H3+        e-                     H          H2                                            2.340e-08 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2600 1  1 
HCN+       e-                     H          CN                                            2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2601 1  1 
HCO+       e-                     H          CO                                            2.800e-07 -6.900e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2602 1  1 
HCS+       e-                     H          CS                                            1.840e-07 -5.700e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10    300  3  2603 1  1 
HCS+       e-                     S          CH                                            7.860e-07 -5.700e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10    300  3  2604 1  1 
HNC+       e-                     H          CN                                            2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2605 1  1 
HNO+       e-                     H          NO                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2606 1  1 
HNS+       e-                     H          NS                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2607 1  1 
HOC+       e-                     H          CO                                            2.000e-07 -7.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2608 1  1 
HSO+       e-                     H          SO                                            2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2609 1  1 
N2H+       e-                     N          NH                                            1.300e-08 -8.400e-01  0.000e+00 1.60e+00 0.00e+00 logn  8     10   1000  3  2610 1  3 
N2H+       e-                     H          N2                                            2.470e-07 -8.400e-01  0.000e+00 1.60e+00 0.00e+00 logn  8     10   1000  3  2611 1  3 
NCO+       e-                     N          CO                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2612 1  1 
NH2+       e-                     H          H          N                                  2.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2613 1  1 
NH2+       e-                     H          NH                                            1.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2614 1  1 
NO2+       e-                     O          NO                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2615 1  1 
HO2+       e-                     H          O2                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2616 1  1 
OCS+       e-                     S          CO                                            2.900e-07 -6.200e-01  0.000e+00 1.20e+00 0.00e+00 logn  8     10    300  3  2617 1  1 
OCS+       e-                     O          CS                                            4.800e-08 -6.200e-01  0.000e+00 1.20e+00 0.00e+00 logn  8     10    300  3  2618 1  1 
OCS+       e-                     C          SO                                            1.050e-08 -6.200e-01  0.000e+00 1.20e+00 0.00e+00 logn  8     10    300  3  2619 1  1 
HS2+       e-                     S          HS                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2620 1  1 
HS2+       e-                     H          S2                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2621 1  1 
SO2+       e-                     O          SO                                            2.500e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2622 1  1 
C+         e-                     C          Photon                                        4.400e-12 -6.100e-01  0.000e+00 1.50e+00 0.00e+00 logn  8     10    300  3  2623 1  1 
Fe+        e-                     Fe         Photon                                        3.700e-12 -6.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2624 1  1 
H+         e-                     H          Photon                                        3.500e-12 -7.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2625 1  1 
He+        e-                     He         Photon                                        4.500e-12 -6.700e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2626 1  1 
Mg+        e-                     Mg         Photon                                        2.800e-12 -8.600e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2627 1  1 
N+         e-                     N          Photon                                        3.800e-12 -6.200e-01  0.000e+00 1.50e+00 0.00e+00 logn  8     10    300  3  2628 1  1 
O+         e-                     O          Photon                                        3.400e-12 -6.300e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2629 1  1 
S+         e-                     S          Photon                                        3.900e-12 -6.300e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2630 1  1 
C2H2+      e-                     H          CCH                                           2.900e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2631 1  1 
C2H2+      e-                     H          H          C2                                 1.700e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2632 1  1 
C2H2+      e-                     CH         CH                                            7.500e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2633 1  1 
C2H2+      e-                     C          CH2                                           2.890e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2634 1  1 
C2H2+      e-                     C2         H2                                            1.150e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2635 1  1 
C2HO+      e-                     CH         CO                                            1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2636 1  1 
C2HO+      e-                     O          CCH                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2637 1  1 
C2HO+      e-                     H          CCO                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2638 1  1 
C2HO+      e-                     C          H          CO                                 1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2639 1  1 
C2N2+      e-                     CN         CN                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2640 1  1 
C2N2+      e-                     N          CCN                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2641 1  1 
HC2N+      e-                     CH         CN                                            1.000e-07 -5.000e-01  0.000e+00 4.00e+00 0.00e+00 logn  8     10    300  3  2642 1  2 
HC2N+      e-                     H          CCN                                           1.000e-07 -5.000e-01  0.000e+00 4.00e+00 0.00e+00 logn  8     10    300  3  2643 1  2 
C3H+       e-                     C          CCH                                           1.080e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2644 1  2 
C3H+       e-                     C2         CH                                            9.000e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2645 1  2 
C3H+       e-                     H          C3                                            1.830e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2646 1  2 
C3N+       e-                     C2         CN                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2647 1  1 
C3O+       e-                     C2         CO                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2648 1  1 
C3S+       e-                     C2         CS                                            1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2649 1  1 
C3S+       e-                     C          CCS                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2650 1  1 
C3S+       e-                     S          C3                                            1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2651 1  1 
C4+        e-                     C2         C2                                            1.200e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2652 1  3 
C4+        e-                     C          C3                                            1.800e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2653 1  3 
CH3+       e-                     C          H          H2                                 3.000e-07 -3.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2654 1  1 
CH3+       e-                     H          H          CH                                 1.600e-07 -3.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2655 1  1 
CH3+       e-                     CH         H2                                            1.400e-07 -3.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2656 1  1 
CH3+       e-                     H          CH2                                           4.000e-07 -3.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2657 1  1 
CH3+       e-                     CH3        Photon                                        1.100e-10 -7.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2658 1  1 
HCNH+      e-                     H          H          CN                                 9.056e-08 -6.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10   1000  3  2659 1  3 
HCNH+      e-                     H          HCN                                           9.622e-08 -6.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10   1000  3  2660 1  3 
HCNH+      e-                     H          HNC                                           9.622e-08 -6.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10   1000  3  2661 1  3 
H2CO+      e-                     H          H          CO                                 2.500e-07 -7.000e-01  0.000e+00 5.00e+00 0.00e+00 logn  8     10   1000  3  2662 1  2 
H2CO+      e-                     H          HCO                                           1.500e-07 -7.000e-01  0.000e+00 5.00e+00 0.00e+00 logn  8     10   1000  3  2663 1  2 
H2CO+      e-                     O          CH2                                           2.500e-08 -7.000e-01  0.000e+00 5.00e+00 0.00e+00 logn  8     10   1000  3  2664 1  2 
H2CO+      e-                     CO         H2                                            7.500e-08 -7.000e-01  0.000e+00 5.00e+00 0.00e+00 logn  8     10   1000  3  2665 1  2 
H2CS+      e-                     H2CS       Photon                                        1.100e-10 -7.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2666 1  1 
H2CS+      e-                     H          H          CS                                 3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2667 1  1 
H2CS+      e-                     H          HCS                                           3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2668 1  1 
H2NC+      e-                     H          HNC                                           6.600e-08 -5.000e-01  0.000e+00 3.00e+00 1.00e+02 logn  8     10    300  3  2669 1  2 
H2NC+      e-                     H          HCN                                           6.600e-08 -5.000e-01  0.000e+00 3.00e+00 1.00e+02 logn  8     10    300  3  2670 1  2 
H2NC+      e-                     H          H          CN                                 6.500e-08 -5.000e-01  0.000e+00 3.00e+00 1.00e+02 logn  8     10    300  3  2671 1  2 
H2NO+      e-                     H2         NO                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2672 1  1 
H2NO+      e-                     H          HNO                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2673 1  1 
H2S2+      e-                     HS         HS                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2674 1  1 
H2S2+      e-                     H          HSS                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2675 1  1 
H3O+       e-                     H          H          OH                                 2.600e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2676 1  2 
H3O+       e-                     H          H2O                                           1.100e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2677 1  2 
H3O+       e-                     H2         OH                                            6.000e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2678 1  2 
H3O+       e-                     H          O          H2                                 5.600e-09 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2679 1  2 
H3S+       e-                     H          H          HS                                 1.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2680 1  1 
H3S+       e-                     H          H2S                                           3.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2681 1  1 
HC2S+      e-                     H          CCS                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2682 1  1 
HC2S+      e-                     CH         CS                                            1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2683 1  1 
HOCO+      e-                     H          O          CO                                 8.100e-07 -6.400e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2684 1  1 
HOCO+      e-                     CO         OH                                            3.200e-07 -6.400e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2685 1  1 
HOCO+      e-                     H          CO2                                           6.000e-08 -6.400e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2686 1  1 
HNCO+      e-                     CO         NH                                            3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2687 1  1 
HOCS+      e-                     CS         OH                                            2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2688 1  1 
HOCS+      e-                     H          OCS                                           2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2689 1  1 
HSO2+      e-                     H          O          SO                                 1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2690 1  1 
HSO2+      e-                     OH         SO                                            1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2691 1  1 
HSO2+      e-                     H          SO2                                           2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2692 1  1 
NH3+       e-                     H          H          NH                                 1.550e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2693 1  1 
NH3+       e-                     H          NH2                                           1.550e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2694 1  1 
CH2CN+     e-                     CN         CH2                                           2.000e-07 -5.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2695 1  2 
CH2CN+     e-                     H          H          CCN                                2.000e-07 -5.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2696 1  2 
H2CCO+     e-                     C2         H2O                                           2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2697 1  1 
H2CCO+     e-                     CO         CH2                                           2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2698 1  1 
H2CCO+     e-                     O          C2H2                                          2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2699 1  1 
C2H3+      e-                     H          H          CCH                                2.950e-07 -8.400e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10   1000  3  2700 1  2 
C2H3+      e-                     H2         CCH                                           3.000e-08 -8.400e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10   1000  3  2701 1  2 
C2H3+      e-                     H          C2H2                                          1.450e-07 -8.400e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10   1000  3  2702 1  2 
C2H3+      e-                     H          C2         H2                                 1.500e-08 -8.400e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10   1000  3  2703 1  2 
C2H3+      e-                     C          CH3                                           3.000e-09 -8.400e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10   1000  3  2704 1  2 
C2H3+      e-                     CH         CH2                                           1.500e-08 -8.400e-01  0.000e+00 1.30e+00 0.00e+00 logn  8     10   1000  3  2705 1  2 
c-C3H2+    e-                     H2         C3                                            7.560e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2706 1  2 
c-C3H2+    e-                     C          C2H2                                          1.130e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2707 1  2 
c-C3H2+    e-                     H          c-C3H                                         1.430e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2708 1  2 
c-C3H2+    e-                     CH         CCH                                           2.100e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2709 1  2 
c-C3H2+    e-                     C2         CH2                                           1.260e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2710 1  2 
c-C3H2+    e-                     H          H          C3                                 5.460e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2711 1  2 
l-C3H2+    e-                     H          H          C3                                 1.640e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2712 1  2 
l-C3H2+    e-                     H2         C3                                            1.680e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2713 1  2 
l-C3H2+    e-                     C          C2H2                                          1.600e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2714 1  2 
l-C3H2+    e-                     H          l-C3H                                         2.940e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2715 1  2 
l-C3H2+    e-                     CH         CCH                                           2.940e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2716 1  2 
l-C3H2+    e-                     C2         CH2                                           2.100e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2717 1  2 
HC3N+      e-                     C2         HCN                                           3.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2718 1  1 
HC3N+      e-                     CN         CCH                                           1.500e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2719 1  1 
HC3N+      e-                     H          C3N                                           1.500e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2720 1  1 
C4H+       e-                     C          H          C3                                 1.200e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2721 1  2 
C4H+       e-                     C2         CCH                                           6.600e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2722 1  2 
C4H+       e-                     C          c-C3H                                         5.700e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2723 1  2 
C4H+       e-                     H          C4                                            5.700e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2724 1  2 
C4N+       e-                     C2         CCN                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2725 1  1 
C4N+       e-                     C          C3N                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2726 1  1 
C4N+       e-                     CN         C3                                            4.000e-07 -6.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2727 1  2 
C4S+       e-                     C2         CCS                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2728 1  1 
C4S+       e-                     CS         C3                                            1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2729 1  1 
C4S+       e-                     C          C3S                                           1.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2730 1  1 
C5+        e-                     C2         C3                                            2.550e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2731 1  3 
C5+        e-                     C          C4                                            4.500e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2732 1  3 
HCOOH+     e-                     H          H          CO2                                3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2733 1  1 
CH4+       e-                     H          H          CH2                                3.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2734 1  1 
CH4+       e-                     H          CH3                                           3.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  2735 1  1 
H2COH+     e-                     H          CO         H2                                 2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2736 1  1 
H2COH+     e-                     H          H          HCO                                2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2737 1  1 
H2COH+     e-                     H          H2CO                                          2.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2738 1  1 
H3CS+      e-                     H          CS         H2                                 3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2739 1  1 
H3CS+      e-                     H          H2CS                                          3.000e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2740 1  1 
H3S2+      e-                     H          HSSH                                          1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2741 1  1 
H3S2+      e-                     H2         HSS                                           1.500e-07 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  2742 1  1 
HC3O+      e-                     H          C3O                                           2.000e-07 -5.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2743 1  2 
HC3O+      e-                     CO         CCH                                           2.000e-07 -5.000e-01  0.000e+00 3.00e+00 0.00e+00 logn  8     10    300  3  2744 1  2 
